age,education,marital-status,relationship,sex,income
23,9th,<NULL>,Own-child,Male,<=50K
37,Some-college,Married-civ-spouse,Husband,Male,<=50K
46,Assoc-voc,Divorced,Unmarried,<NULL>,<NULL>
43,Bachelors,Divorced,Unmarried,<NULL>,<=50K
31,<NULL>,<NULL>,Husband,Male,<=50K
40,<NULL>,<NULL>,Unmarried,Male,>50K
27,Prof-school,Divorced,Not-in-family,Female,<NULL>
<NULL>,Some-college,Never-married,<NULL>,<NULL>,<=50K
31,Assoc-voc,Never-married,<NULL>,<NULL>,<=50K
48,Masters,Married-civ-spouse,<NULL>,<NULL>,<=50K
37,Bachelors,Married-civ-spouse,Husband,<NULL>,>50K
28,Some-college,Divorced,Not-in-family,Male,<=50K
42,<NULL>,<NULL>,Husband,<NULL>,<=50K
<NULL>,7th-8th,Married-civ-spouse,Husband,<NULL>,<=50K
17,11th,Never-married,Own-child,Female,<=50K
21,<NULL>,Never-married,Own-child,Female,<=50K
46,10th,Divorced,Own-child,Male,<NULL>
18,HS-grad,Never-married,Own-child,Female,<NULL>
22,HS-grad,Never-married,Not-in-family,Male,<NULL>
44,Bachelors,Divorced,Not-in-family,Male,<=50K
36,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
65,Assoc-voc,Divorced,<NULL>,Female,<NULL>
26,HS-grad,Never-married,Not-in-family,Male,<=50K
21,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
41,HS-grad,Divorced,Not-in-family,<NULL>,<=50K
28,Some-college,Never-married,Unmarried,<NULL>,<NULL>
27,Some-college,Never-married,Not-in-family,<NULL>,<=50K
19,Some-college,<NULL>,Not-in-family,Male,<NULL>
40,Some-college,Married-civ-spouse,<NULL>,Male,<=50K
19,HS-grad,Never-married,<NULL>,Male,<=50K
40,<NULL>,<NULL>,Husband,<NULL>,<=50K
37,HS-grad,Never-married,<NULL>,Male,<=50K
<NULL>,<NULL>,Married-civ-spouse,<NULL>,Male,>50K
34,HS-grad,Married-civ-spouse,Husband,Male,<=50K
44,Assoc-acdm,Never-married,<NULL>,<NULL>,<NULL>
33,Some-college,Divorced,Unmarried,<NULL>,<=50K
72,<NULL>,<NULL>,Husband,<NULL>,<=50K
19,HS-grad,Never-married,<NULL>,<NULL>,<=50K
59,Assoc-voc,Divorced,Not-in-family,<NULL>,<=50K
40,HS-grad,Divorced,Not-in-family,Female,<NULL>
<NULL>,<NULL>,Divorced,Unmarried,Female,<=50K
22,<NULL>,Never-married,Not-in-family,<NULL>,<NULL>
41,<NULL>,Never-married,Not-in-family,<NULL>,<NULL>
59,Some-college,Married-civ-spouse,<NULL>,Male,>50K
50,12th,Divorced,<NULL>,Male,<=50K
21,Assoc-acdm,Never-married,Not-in-family,<NULL>,<=50K
40,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
22,HS-grad,Never-married,<NULL>,Male,<=50K
43,5th-6th,Separated,Not-in-family,Female,<=50K
17,11th,<NULL>,Own-child,Female,<=50K
42,<NULL>,Divorced,<NULL>,Male,<NULL>
37,Some-college,<NULL>,Husband,Male,>50K
19,12th,Never-married,Own-child,<NULL>,<=50K
43,5th-6th,Married-civ-spouse,Husband,Male,<NULL>
46,9th,<NULL>,Unmarried,Female,<=50K
18,HS-grad,Never-married,Own-child,Female,<NULL>
50,<NULL>,<NULL>,Husband,Male,>50K
47,7th-8th,Married-civ-spouse,<NULL>,Male,<=50K
31,HS-grad,Never-married,Not-in-family,<NULL>,<=50K
<NULL>,7th-8th,Married-civ-spouse,Husband,<NULL>,<=50K
27,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
59,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
39,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
29,Some-college,Married-civ-spouse,Husband,<NULL>,<=50K
26,Bachelors,Widowed,Not-in-family,<NULL>,<NULL>
24,<NULL>,Never-married,Own-child,<NULL>,<=50K
<NULL>,Some-college,Never-married,Not-in-family,Male,<=50K
30,<NULL>,<NULL>,Other-relative,Female,<NULL>
52,11th,<NULL>,Husband,Male,<=50K
51,Masters,Married-civ-spouse,Husband,Male,<NULL>
30,Bachelors,Never-married,Not-in-family,<NULL>,<NULL>
19,<NULL>,Never-married,<NULL>,<NULL>,<NULL>
<NULL>,Some-college,Never-married,Own-child,<NULL>,<=50K
37,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
25,Some-college,Married-civ-spouse,<NULL>,<NULL>,<=50K
49,Prof-school,Married-civ-spouse,<NULL>,<NULL>,>50K
30,HS-grad,Married-civ-spouse,Husband,<NULL>,<NULL>
40,Some-college,Divorced,Unmarried,<NULL>,<=50K
20,HS-grad,Never-married,<NULL>,Male,<=50K
35,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
24,Bachelors,<NULL>,Own-child,Male,<=50K
32,HS-grad,Separated,Unmarried,<NULL>,<NULL>
35,HS-grad,<NULL>,Own-child,<NULL>,<=50K
20,HS-grad,Never-married,Not-in-family,Female,<=50K
29,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
25,HS-grad,Never-married,Own-child,Male,<=50K
50,7th-8th,Married-civ-spouse,Husband,Male,<NULL>
24,HS-grad,Never-married,Not-in-family,Male,<=50K
49,<NULL>,Married-civ-spouse,Husband,Male,>50K
30,HS-grad,Divorced,<NULL>,Female,<NULL>
<NULL>,Some-college,Married-civ-spouse,Husband,Male,<=50K
50,HS-grad,<NULL>,<NULL>,<NULL>,<NULL>
20,HS-grad,<NULL>,<NULL>,Male,<=50K
<NULL>,HS-grad,Married-civ-spouse,Husband,Male,<=50K
55,7th-8th,<NULL>,Husband,Male,<=50K
<NULL>,<NULL>,Widowed,<NULL>,<NULL>,<NULL>
22,HS-grad,<NULL>,<NULL>,<NULL>,<NULL>
23,Assoc-acdm,Never-married,Not-in-family,Male,<NULL>
43,HS-grad,Never-married,<NULL>,Male,<=50K
<NULL>,Bachelors,Divorced,Not-in-family,<NULL>,<=50K
21,Some-college,Never-married,Own-child,<NULL>,<=50K
52,<NULL>,Married-civ-spouse,<NULL>,Male,>50K
30,Assoc-voc,<NULL>,Husband,Male,<NULL>
42,Bachelors,Divorced,Unmarried,Male,<NULL>
50,Bachelors,Married-civ-spouse,Husband,Male,<=50K
51,Assoc-acdm,Divorced,Unmarried,Female,<=50K
47,10th,Divorced,Not-in-family,Female,<NULL>
49,9th,Divorced,Not-in-family,<NULL>,<NULL>
45,HS-grad,Married-civ-spouse,Husband,<NULL>,<NULL>
<NULL>,Some-college,Widowed,Unmarried,Female,<NULL>
36,Bachelors,Married-civ-spouse,Husband,Male,>50K
20,Some-college,Never-married,Own-child,Male,<NULL>
61,HS-grad,Married-civ-spouse,Husband,<NULL>,<NULL>
72,<NULL>,<NULL>,Not-in-family,Male,<NULL>
19,Some-college,Never-married,Own-child,<NULL>,<NULL>
54,Bachelors,Married-civ-spouse,Husband,<NULL>,>50K
47,<NULL>,<NULL>,Not-in-family,Female,<=50K
39,HS-grad,Divorced,Unmarried,<NULL>,<NULL>
24,<NULL>,Never-married,Not-in-family,Female,<=50K
44,Some-college,Married-spouse-absent,<NULL>,Male,<NULL>
19,HS-grad,<NULL>,Own-child,Male,<=50K
20,HS-grad,Never-married,Not-in-family,<NULL>,<NULL>
23,HS-grad,Never-married,Own-child,Female,<=50K
<NULL>,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
20,12th,<NULL>,Own-child,Male,<NULL>
62,<NULL>,Married-civ-spouse,<NULL>,<NULL>,<=50K
25,HS-grad,Never-married,<NULL>,<NULL>,<NULL>
67,Bachelors,Married-civ-spouse,Husband,Male,<NULL>
37,Assoc-acdm,Married-civ-spouse,Husband,Male,<NULL>
36,<NULL>,Divorced,Own-child,<NULL>,<NULL>
38,Assoc-voc,Separated,<NULL>,Female,<NULL>
23,HS-grad,Divorced,Unmarried,Female,<=50K
28,HS-grad,<NULL>,Wife,Female,<=50K
25,HS-grad,Divorced,Own-child,Male,<=50K
41,Doctorate,Married-civ-spouse,Husband,<NULL>,<NULL>
63,Bachelors,Married-civ-spouse,<NULL>,Male,>50K
60,<NULL>,Married-civ-spouse,Husband,Male,<=50K
31,HS-grad,Married-civ-spouse,Husband,Male,<=50K
29,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
37,<NULL>,Married-civ-spouse,Wife,Female,>50K
51,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
45,Some-college,<NULL>,<NULL>,<NULL>,>50K
27,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
18,<NULL>,Never-married,Own-child,Male,<NULL>
34,<NULL>,Divorced,Unmarried,Female,<=50K
66,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
19,Some-college,Never-married,Own-child,<NULL>,<=50K
36,<NULL>,Married-civ-spouse,<NULL>,Male,<=50K
<NULL>,Bachelors,Divorced,Unmarried,<NULL>,<=50K
27,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
29,<NULL>,Divorced,Own-child,<NULL>,<=50K
25,HS-grad,Never-married,Own-child,<NULL>,<NULL>
22,Some-college,Never-married,Own-child,Male,>50K
41,<NULL>,Married-civ-spouse,Husband,Male,>50K
20,Assoc-acdm,Never-married,Own-child,Male,<=50K
52,HS-grad,Married-civ-spouse,Husband,<NULL>,<NULL>
34,Some-college,Separated,Unmarried,Female,<NULL>
44,Prof-school,Divorced,Not-in-family,Male,<NULL>
50,Masters,<NULL>,Not-in-family,<NULL>,>50K
<NULL>,Bachelors,<NULL>,Husband,<NULL>,>50K
36,<NULL>,<NULL>,Own-child,<NULL>,<=50K
71,Prof-school,<NULL>,Husband,Male,<NULL>
20,HS-grad,Never-married,<NULL>,Male,<=50K
20,<NULL>,<NULL>,Own-child,<NULL>,<=50K
59,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
41,5th-6th,Married-civ-spouse,Husband,Male,<=50K
38,<NULL>,Divorced,Not-in-family,Female,<NULL>
55,<NULL>,Married-civ-spouse,<NULL>,Male,<=50K
17,9th,<NULL>,Unmarried,<NULL>,<NULL>
45,Bachelors,Married-civ-spouse,Husband,Male,<NULL>
43,<NULL>,Divorced,Unmarried,<NULL>,<NULL>
19,<NULL>,Never-married,Own-child,Male,<=50K
33,HS-grad,Divorced,Own-child,Female,<NULL>
63,HS-grad,Never-married,Not-in-family,Male,<NULL>
39,HS-grad,<NULL>,Not-in-family,Male,<NULL>
34,HS-grad,<NULL>,Husband,Male,<NULL>
31,Assoc-acdm,Never-married,<NULL>,<NULL>,<=50K
21,12th,Married-civ-spouse,Husband,Male,<NULL>
23,Assoc-voc,Never-married,Other-relative,<NULL>,<NULL>
20,Some-college,Never-married,Own-child,<NULL>,<NULL>
45,Bachelors,<NULL>,<NULL>,<NULL>,>50K
<NULL>,HS-grad,Married-civ-spouse,<NULL>,<NULL>,<=50K
58,<NULL>,<NULL>,<NULL>,Male,<NULL>
66,HS-grad,Widowed,Unmarried,Female,<NULL>
37,Assoc-voc,<NULL>,Wife,Female,>50K
29,Some-college,<NULL>,Own-child,Male,<=50K
32,<NULL>,Divorced,Not-in-family,<NULL>,<NULL>
<NULL>,Bachelors,Married-civ-spouse,Husband,<NULL>,<NULL>
57,HS-grad,Widowed,Unmarried,Female,<=50K
<NULL>,Masters,<NULL>,Husband,Male,>50K
50,<NULL>,<NULL>,Not-in-family,<NULL>,<=50K
44,Bachelors,<NULL>,Husband,Male,>50K
56,Assoc-voc,<NULL>,Husband,Male,>50K
26,Masters,Never-married,Not-in-family,Female,<=50K
22,Some-college,Never-married,Own-child,Female,<NULL>
<NULL>,Assoc-voc,Never-married,Own-child,Male,<=50K
33,<NULL>,Married-civ-spouse,Husband,Male,>50K
36,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
45,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
56,<NULL>,<NULL>,Not-in-family,Female,<=50K
23,<NULL>,Never-married,Own-child,<NULL>,<=50K
23,<NULL>,Never-married,<NULL>,Male,<=50K
35,Bachelors,Divorced,Not-in-family,Male,<NULL>
39,Bachelors,Married-civ-spouse,Wife,<NULL>,>50K
45,<NULL>,Divorced,Not-in-family,Male,<=50K
21,<NULL>,<NULL>,Own-child,Female,<=50K
56,HS-grad,Married-civ-spouse,Husband,Male,<=50K
31,HS-grad,Never-married,Own-child,<NULL>,<NULL>
44,12th,Never-married,Not-in-family,<NULL>,<=50K
21,Some-college,Never-married,<NULL>,<NULL>,<=50K
31,<NULL>,Married-civ-spouse,<NULL>,<NULL>,<=50K
20,HS-grad,<NULL>,Own-child,Male,<=50K
17,<NULL>,Never-married,<NULL>,<NULL>,<=50K
44,HS-grad,<NULL>,Husband,Male,<NULL>
19,Some-college,Never-married,Own-child,<NULL>,<=50K
71,HS-grad,Widowed,Unmarried,Male,<=50K
<NULL>,<NULL>,Never-married,Not-in-family,Female,<=50K
21,HS-grad,<NULL>,Own-child,Male,<NULL>
29,Masters,Married-civ-spouse,Husband,<NULL>,<=50K
33,Some-college,<NULL>,Not-in-family,Female,<=50K
46,<NULL>,<NULL>,Not-in-family,Male,>50K
21,Some-college,Never-married,<NULL>,<NULL>,<NULL>
<NULL>,Some-college,<NULL>,Husband,<NULL>,>50K
70,Masters,Married-civ-spouse,Husband,<NULL>,>50K
19,HS-grad,<NULL>,Not-in-family,Female,<=50K
29,Some-college,Married-civ-spouse,Own-child,<NULL>,<NULL>
34,<NULL>,Never-married,Unmarried,Male,<=50K
26,Some-college,Never-married,<NULL>,<NULL>,<NULL>
30,<NULL>,Never-married,Not-in-family,<NULL>,<NULL>
34,Some-college,Never-married,Not-in-family,<NULL>,<NULL>
24,Bachelors,<NULL>,Not-in-family,<NULL>,<NULL>
28,HS-grad,Never-married,Own-child,Male,<NULL>
24,Some-college,Never-married,<NULL>,Male,<NULL>
76,Bachelors,Married-civ-spouse,Husband,<NULL>,>50K
19,<NULL>,Never-married,Own-child,Male,<NULL>
45,10th,Married-civ-spouse,Husband,Male,<=50K
24,<NULL>,<NULL>,<NULL>,Male,<NULL>
37,Bachelors,Married-civ-spouse,Husband,<NULL>,<NULL>
24,Bachelors,Married-civ-spouse,Husband,<NULL>,<NULL>
24,Bachelors,Never-married,Not-in-family,<NULL>,<=50K
<NULL>,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
20,Some-college,Never-married,Own-child,<NULL>,<=50K
23,11th,<NULL>,Husband,<NULL>,<=50K
25,Some-college,<NULL>,Not-in-family,Female,<=50K
64,<NULL>,<NULL>,<NULL>,Female,<=50K
53,Masters,Married-civ-spouse,<NULL>,Male,>50K
28,Some-college,Married-civ-spouse,Own-child,Female,<=50K
52,<NULL>,<NULL>,Husband,Male,>50K
28,<NULL>,Never-married,<NULL>,<NULL>,<NULL>
31,Assoc-acdm,<NULL>,<NULL>,<NULL>,<NULL>
77,Bachelors,Never-married,Not-in-family,Female,<=50K
22,HS-grad,Never-married,Own-child,<NULL>,<=50K
17,11th,Never-married,Own-child,Female,<NULL>
38,<NULL>,<NULL>,Not-in-family,Male,<=50K
<NULL>,11th,Divorced,Own-child,<NULL>,<NULL>
25,Some-college,Never-married,<NULL>,<NULL>,<=50K
50,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
53,HS-grad,Married-civ-spouse,Husband,<NULL>,<=50K
24,HS-grad,<NULL>,Not-in-family,<NULL>,<NULL>
33,<NULL>,Married-civ-spouse,Husband,<NULL>,>50K
57,Masters,Married-civ-spouse,Husband,Male,>50K
39,Prof-school,Married-civ-spouse,<NULL>,Female,<NULL>
<NULL>,Some-college,Divorced,Not-in-family,Male,<NULL>
31,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
39,<NULL>,Never-married,Own-child,Male,<NULL>
30,Bachelors,Never-married,<NULL>,Female,<NULL>
<NULL>,Some-college,<NULL>,Unmarried,<NULL>,<=50K
62,Masters,Married-civ-spouse,Wife,<NULL>,<NULL>
39,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
34,<NULL>,Never-married,<NULL>,Male,<NULL>
45,<NULL>,Married-civ-spouse,Husband,<NULL>,>50K
32,11th,Divorced,Unmarried,Female,<NULL>
40,Some-college,<NULL>,<NULL>,<NULL>,<=50K
17,10th,Never-married,Own-child,Female,<NULL>
<NULL>,10th,Never-married,Own-child,Male,<NULL>
25,HS-grad,Married-civ-spouse,Husband,Male,<=50K
42,Some-college,Married-civ-spouse,Husband,<NULL>,<=50K
66,Bachelors,Married-civ-spouse,Other-relative,<NULL>,<=50K
63,HS-grad,Widowed,Not-in-family,Male,<NULL>
43,7th-8th,Married-civ-spouse,Husband,Male,<=50K
26,HS-grad,<NULL>,Not-in-family,Male,<=50K
23,<NULL>,<NULL>,Wife,Female,>50K
39,Prof-school,<NULL>,Husband,<NULL>,>50K
<NULL>,HS-grad,Married-civ-spouse,<NULL>,Male,<NULL>
36,HS-grad,Never-married,<NULL>,<NULL>,<=50K
35,<NULL>,Married-civ-spouse,Husband,Male,<=50K
25,HS-grad,Never-married,Not-in-family,Male,<=50K
21,Some-college,<NULL>,<NULL>,<NULL>,<=50K
<NULL>,<NULL>,Married-civ-spouse,<NULL>,Female,<=50K
43,10th,Married-civ-spouse,Husband,<NULL>,<=50K
31,Doctorate,Married-civ-spouse,Husband,Male,>50K
41,<NULL>,<NULL>,<NULL>,Female,<NULL>
50,<NULL>,Widowed,Unmarried,<NULL>,<=50K
36,<NULL>,Separated,Not-in-family,Female,<NULL>
<NULL>,HS-grad,Separated,<NULL>,<NULL>,<NULL>
45,7th-8th,<NULL>,Husband,Male,<NULL>
50,11th,Married-civ-spouse,<NULL>,Male,<NULL>
52,7th-8th,<NULL>,Wife,Female,<=50K
40,<NULL>,Married-civ-spouse,Husband,Male,>50K
55,Bachelors,Married-civ-spouse,<NULL>,<NULL>,<NULL>
64,10th,Married-civ-spouse,<NULL>,<NULL>,>50K
51,Prof-school,Married-civ-spouse,Husband,<NULL>,>50K
30,Some-college,Married-civ-spouse,Husband,<NULL>,>50K
56,<NULL>,Divorced,Not-in-family,<NULL>,<=50K
35,HS-grad,Married-civ-spouse,Husband,<NULL>,<NULL>
55,10th,Married-civ-spouse,Husband,Male,<NULL>
30,<NULL>,Never-married,Unmarried,Female,<=50K
34,HS-grad,Never-married,Not-in-family,<NULL>,<=50K
36,Assoc-voc,Married-civ-spouse,<NULL>,Female,>50K
43,HS-grad,<NULL>,Husband,<NULL>,<NULL>
24,Some-college,Never-married,<NULL>,<NULL>,<NULL>
30,10th,Married-civ-spouse,Husband,<NULL>,<NULL>
33,Assoc-voc,Never-married,Not-in-family,Male,<=50K
32,Assoc-acdm,Never-married,Not-in-family,Male,<NULL>
29,<NULL>,Never-married,Not-in-family,Female,<=50K
50,<NULL>,Married-civ-spouse,<NULL>,<NULL>,<=50K
18,<NULL>,Never-married,Own-child,<NULL>,<=50K
<NULL>,<NULL>,Never-married,Own-child,<NULL>,<NULL>
45,Masters,Married-civ-spouse,Husband,Male,<NULL>
22,<NULL>,Never-married,<NULL>,Male,<=50K
45,<NULL>,Married-civ-spouse,Husband,<NULL>,>50K
41,HS-grad,Married-civ-spouse,Husband,Male,<=50K
42,7th-8th,Married-spouse-absent,<NULL>,<NULL>,<NULL>
<NULL>,<NULL>,Never-married,Not-in-family,<NULL>,<=50K
22,<NULL>,Never-married,<NULL>,Male,<=50K
28,HS-grad,<NULL>,<NULL>,Male,>50K
23,<NULL>,<NULL>,<NULL>,<NULL>,<=50K
21,7th-8th,Never-married,Own-child,Female,<NULL>
<NULL>,Bachelors,Never-married,Not-in-family,Female,<=50K
<NULL>,<NULL>,Divorced,Unmarried,<NULL>,<NULL>
41,HS-grad,Divorced,Unmarried,<NULL>,<NULL>
49,HS-grad,Married-civ-spouse,Husband,Male,>50K
38,<NULL>,Never-married,Own-child,Female,<=50K
37,HS-grad,Never-married,Not-in-family,<NULL>,<NULL>
<NULL>,Bachelors,Widowed,Other-relative,<NULL>,<=50K
24,<NULL>,Never-married,Not-in-family,<NULL>,<=50K
28,Bachelors,Never-married,Not-in-family,Female,<=50K
24,Assoc-voc,Never-married,Own-child,Female,<NULL>
<NULL>,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
69,Doctorate,Married-civ-spouse,<NULL>,<NULL>,<NULL>
<NULL>,HS-grad,Never-married,Unmarried,Female,<NULL>
28,Bachelors,Never-married,Not-in-family,<NULL>,<=50K
54,<NULL>,Divorced,Not-in-family,Female,<=50K
71,HS-grad,Married-civ-spouse,<NULL>,Male,<NULL>
56,HS-grad,Widowed,Unmarried,Female,<NULL>
27,Bachelors,Never-married,Not-in-family,Female,<=50K
<NULL>,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
21,HS-grad,Never-married,<NULL>,<NULL>,<=50K
29,<NULL>,Married-civ-spouse,Husband,Male,<=50K
27,7th-8th,Never-married,Not-in-family,Male,<=50K
32,Bachelors,<NULL>,<NULL>,<NULL>,<NULL>
31,Some-college,Never-married,<NULL>,<NULL>,<NULL>
38,Some-college,Separated,<NULL>,Female,<NULL>
55,<NULL>,Married-civ-spouse,Husband,<NULL>,>50K
48,HS-grad,Married-civ-spouse,Husband,<NULL>,<=50K
58,HS-grad,Widowed,Not-in-family,<NULL>,<=50K
23,Some-college,<NULL>,Not-in-family,Female,<=50K
28,Some-college,Never-married,Not-in-family,Female,<=50K
49,Some-college,<NULL>,Husband,<NULL>,<NULL>
51,HS-grad,Married-spouse-absent,Unmarried,<NULL>,<NULL>
23,<NULL>,<NULL>,Own-child,Male,<NULL>
40,HS-grad,Divorced,Not-in-family,Male,<NULL>
59,HS-grad,Divorced,Not-in-family,Male,<=50K
47,<NULL>,Divorced,Not-in-family,<NULL>,<NULL>
<NULL>,HS-grad,Married-civ-spouse,Husband,Male,<=50K
39,<NULL>,Divorced,<NULL>,Male,<NULL>
<NULL>,Some-college,Married-civ-spouse,Husband,Male,<NULL>
40,<NULL>,Married-civ-spouse,<NULL>,Male,<NULL>
48,10th,<NULL>,Husband,Male,<NULL>
29,9th,Never-married,Not-in-family,<NULL>,<NULL>
48,Some-college,Married-civ-spouse,Husband,<NULL>,<NULL>
37,<NULL>,Never-married,<NULL>,Male,<NULL>
19,HS-grad,Never-married,Not-in-family,Male,<=50K
28,10th,Never-married,<NULL>,<NULL>,<=50K
56,5th-6th,Married-civ-spouse,Husband,Male,<NULL>
45,HS-grad,Divorced,Own-child,Male,<NULL>
<NULL>,Some-college,Married-civ-spouse,<NULL>,<NULL>,<NULL>
53,Masters,Married-civ-spouse,Husband,Male,>50K
37,HS-grad,Married-civ-spouse,Husband,Male,<=50K
31,<NULL>,Married-civ-spouse,Husband,Male,<=50K
<NULL>,Assoc-voc,Married-AF-spouse,Husband,Male,<NULL>
31,HS-grad,Widowed,Unmarried,Female,<NULL>
<NULL>,HS-grad,<NULL>,<NULL>,<NULL>,<NULL>
<NULL>,<NULL>,<NULL>,Husband,Male,>50K
42,Bachelors,Married-civ-spouse,Husband,<NULL>,>50K
17,11th,Never-married,Own-child,Female,<=50K
19,HS-grad,Never-married,Own-child,<NULL>,<NULL>
24,<NULL>,Never-married,Not-in-family,Male,<=50K
62,HS-grad,Married-civ-spouse,Husband,Male,>50K
34,1st-4th,Never-married,<NULL>,<NULL>,<NULL>
47,<NULL>,Married-civ-spouse,Husband,Male,>50K
58,Bachelors,Never-married,Not-in-family,<NULL>,<NULL>
23,Assoc-voc,Never-married,Not-in-family,Female,<NULL>
33,HS-grad,Never-married,<NULL>,<NULL>,<NULL>
<NULL>,HS-grad,Widowed,<NULL>,<NULL>,<=50K
40,HS-grad,Divorced,Unmarried,Female,<=50K
28,7th-8th,Divorced,Unmarried,<NULL>,<NULL>
41,<NULL>,Married-civ-spouse,<NULL>,<NULL>,<NULL>
46,<NULL>,<NULL>,Husband,Male,<NULL>
22,<NULL>,Never-married,Not-in-family,<NULL>,<=50K
<NULL>,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
26,<NULL>,Never-married,<NULL>,Male,<NULL>
31,<NULL>,Never-married,Not-in-family,<NULL>,>50K
22,HS-grad,<NULL>,<NULL>,Female,<NULL>
41,Some-college,Never-married,Not-in-family,<NULL>,<=50K
29,HS-grad,Never-married,Other-relative,<NULL>,<NULL>
60,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
72,<NULL>,Married-civ-spouse,Husband,Male,>50K
<NULL>,Some-college,<NULL>,<NULL>,Male,<=50K
19,<NULL>,<NULL>,Own-child,Female,<NULL>
25,Bachelors,Never-married,Own-child,Male,<NULL>
24,Bachelors,<NULL>,Not-in-family,<NULL>,<NULL>
59,9th,Married-civ-spouse,Husband,Male,<=50K
<NULL>,<NULL>,Never-married,Own-child,<NULL>,<NULL>
59,Bachelors,Married-civ-spouse,<NULL>,Male,>50K
69,Some-college,<NULL>,<NULL>,<NULL>,<NULL>
25,<NULL>,Married-civ-spouse,<NULL>,Male,<=50K
50,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
29,HS-grad,Separated,<NULL>,<NULL>,<NULL>
<NULL>,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
29,Some-college,Never-married,<NULL>,Female,<NULL>
29,Some-college,<NULL>,Unmarried,<NULL>,<=50K
32,Some-college,Married-civ-spouse,Husband,Male,>50K
<NULL>,10th,Never-married,<NULL>,Male,<=50K
50,HS-grad,Married-civ-spouse,<NULL>,Male,<NULL>
43,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
41,HS-grad,Never-married,Unmarried,<NULL>,<=50K
32,Bachelors,Married-civ-spouse,Wife,<NULL>,>50K
54,<NULL>,<NULL>,Not-in-family,Female,<NULL>
65,HS-grad,Married-civ-spouse,Husband,<NULL>,>50K
18,<NULL>,Never-married,Own-child,Female,<NULL>
<NULL>,Some-college,<NULL>,Husband,Male,>50K
53,Masters,Married-civ-spouse,<NULL>,Male,>50K
37,Bachelors,Married-civ-spouse,<NULL>,<NULL>,<NULL>
21,<NULL>,Never-married,Own-child,Male,<=50K
20,HS-grad,Never-married,<NULL>,Male,<=50K
47,HS-grad,Divorced,Unmarried,Male,<=50K
26,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
31,<NULL>,Never-married,<NULL>,Male,<NULL>
45,<NULL>,Married-civ-spouse,Husband,Male,<=50K
35,HS-grad,Separated,Unmarried,<NULL>,<=50K
55,<NULL>,Married-civ-spouse,Husband,Male,>50K
49,Masters,Married-civ-spouse,Husband,<NULL>,>50K
33,HS-grad,Never-married,Unmarried,<NULL>,<=50K
<NULL>,Prof-school,Never-married,Not-in-family,<NULL>,<=50K
<NULL>,<NULL>,Never-married,Own-child,Male,<NULL>
<NULL>,Bachelors,Married-civ-spouse,Husband,<NULL>,>50K
41,Some-college,<NULL>,Not-in-family,<NULL>,>50K
29,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
47,Masters,<NULL>,<NULL>,<NULL>,>50K
53,Masters,Married-civ-spouse,Husband,Male,>50K
19,Some-college,<NULL>,Own-child,<NULL>,<NULL>
71,HS-grad,Divorced,Not-in-family,<NULL>,<=50K
29,Some-college,Never-married,Unmarried,Female,<NULL>
43,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
<NULL>,<NULL>,Never-married,Not-in-family,Female,<=50K
52,Some-college,Divorced,<NULL>,<NULL>,<NULL>
56,Bachelors,Married-civ-spouse,Husband,<NULL>,<NULL>
<NULL>,10th,<NULL>,<NULL>,<NULL>,<=50K
44,Bachelors,Married-civ-spouse,Husband,<NULL>,<NULL>
37,Bachelors,Never-married,Not-in-family,Female,<NULL>
30,Assoc-voc,Married-civ-spouse,Husband,<NULL>,>50K
31,HS-grad,Married-civ-spouse,<NULL>,<NULL>,<=50K
20,<NULL>,Never-married,<NULL>,Female,<=50K
64,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
