age,education,marital-status,relationship,sex,income
50,,,Not-in-family,,<=50K
44,Bachelors,,Husband,Male,>50K
56,Assoc-voc,,Husband,Male,>50K
26,Masters,Never-married,Not-in-family,Female,<=50K
22,Some-college,Never-married,Own-child,Female,
,Assoc-voc,Never-married,Own-child,Male,<=50K
33,,Married-civ-spouse,Husband,Male,>50K
36,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
45,,Married-civ-spouse,Husband,Male,
56,,,Not-in-family,Female,<=50K
23,,Never-married,Own-child,,<=50K
23,,Never-married,,Male,<=50K
35,Bachelors,Divorced,Not-in-family,Male,
39,Bachelors,Married-civ-spouse,Wife,,>50K
45,,Divorced,Not-in-family,Male,<=50K
21,,,Own-child,Female,<=50K
56,HS-grad,Married-civ-spouse,Husband,Male,<=50K
31,HS-grad,Never-married,Own-child,,
44,12th,Never-married,Not-in-family,,<=50K
21,Some-college,Never-married,,,<=50K
31,,Married-civ-spouse,,,<=50K
20,HS-grad,,Own-child,Male,<=50K
17,,Never-married,,,<=50K
44,HS-grad,,Husband,Male,
19,Some-college,Never-married,Own-child,,<=50K
71,HS-grad,Widowed,Unmarried,Male,<=50K
,,Never-married,Not-in-family,Female,<=50K
21,HS-grad,,Own-child,Male,
29,Masters,Married-civ-spouse,Husband,,<=50K
33,Some-college,,Not-in-family,Female,<=50K
46,,,Not-in-family,Male,>50K
21,Some-college,Never-married,,,
,Some-college,,Husband,,>50K
70,Masters,Married-civ-spouse,Husband,,>50K
19,HS-grad,,Not-in-family,Female,<=50K
29,Some-college,Married-civ-spouse,Own-child,,
34,,Never-married,Unmarried,Male,<=50K
26,Some-college,Never-married,,,
30,,Never-married,Not-in-family,,
34,Some-college,Never-married,Not-in-family,,
24,Bachelors,,Not-in-family,,
28,HS-grad,Never-married,Own-child,Male,
24,Some-college,Never-married,,Male,
76,Bachelors,Married-civ-spouse,Husband,,>50K
19,,Never-married,Own-child,Male,
45,10th,Married-civ-spouse,Husband,Male,<=50K
24,,,,Male,
37,Bachelors,Married-civ-spouse,Husband,,
24,Bachelors,Married-civ-spouse,Husband,,
24,Bachelors,Never-married,Not-in-family,,<=50K
,HS-grad,Married-civ-spouse,Husband,Male,
20,Some-college,Never-married,Own-child,,<=50K
23,11th,,Husband,,<=50K
25,Some-college,,Not-in-family,Female,<=50K
64,,,,Female,<=50K
53,Masters,Married-civ-spouse,,Male,>50K
28,Some-college,Married-civ-spouse,Own-child,Female,<=50K
52,,,Husband,Male,>50K
28,,Never-married,,,
31,Assoc-acdm,,,,
77,Bachelors,Never-married,Not-in-family,Female,<=50K
22,HS-grad,Never-married,Own-child,,<=50K
17,11th,Never-married,Own-child,Female,
38,,,Not-in-family,Male,<=50K
,11th,Divorced,Own-child,,
25,Some-college,Never-married,,,<=50K
50,,Married-civ-spouse,Husband,Male,
53,HS-grad,Married-civ-spouse,Husband,,<=50K
24,HS-grad,,Not-in-family,,
33,,Married-civ-spouse,Husband,,>50K
57,Masters,Married-civ-spouse,Husband,Male,>50K
39,Prof-school,Married-civ-spouse,,Female,
,Some-college,Divorced,Not-in-family,Male,
31,HS-grad,Married-civ-spouse,Husband,Male,
39,,Never-married,Own-child,Male,
30,Bachelors,Never-married,,Female,
,Some-college,,Unmarried,,<=50K
62,Masters,Married-civ-spouse,Wife,,
39,,Married-civ-spouse,Husband,,
34,,Never-married,,Male,
45,,Married-civ-spouse,Husband,,>50K
32,11th,Divorced,Unmarried,Female,
40,Some-college,,,,<=50K
17,10th,Never-married,Own-child,Female,
,10th,Never-married,Own-child,Male,
25,HS-grad,Married-civ-spouse,Husband,Male,<=50K
42,Some-college,Married-civ-spouse,Husband,,<=50K
66,Bachelors,Married-civ-spouse,Other-relative,,<=50K
63,HS-grad,Widowed,Not-in-family,Male,
43,7th-8th,Married-civ-spouse,Husband,Male,<=50K
26,HS-grad,,Not-in-family,Male,<=50K
23,,,Wife,Female,>50K
39,Prof-school,,Husband,,>50K
,HS-grad,Married-civ-spouse,,Male,
36,HS-grad,Never-married,,,<=50K
35,,Married-civ-spouse,Husband,Male,<=50K
25,HS-grad,Never-married,Not-in-family,Male,<=50K
21,Some-college,,,,<=50K
,,Married-civ-spouse,,Female,<=50K
43,10th,Married-civ-spouse,Husband,,<=50K
31,Doctorate,Married-civ-spouse,Husband,Male,>50K
41,,,,Female,
50,,Widowed,Unmarried,,<=50K
36,,Separated,Not-in-family,Female,
,HS-grad,Separated,,,
45,7th-8th,,Husband,Male,
50,11th,Married-civ-spouse,,Male,
52,7th-8th,,Wife,Female,<=50K
40,,Married-civ-spouse,Husband,Male,>50K
55,Bachelors,Married-civ-spouse,,,
64,10th,Married-civ-spouse,,,>50K
51,Prof-school,Married-civ-spouse,Husband,,>50K
30,Some-college,Married-civ-spouse,Husband,,>50K
56,,Divorced,Not-in-family,,<=50K
35,HS-grad,Married-civ-spouse,Husband,,
55,10th,Married-civ-spouse,Husband,Male,
30,,Never-married,Unmarried,Female,<=50K
34,HS-grad,Never-married,Not-in-family,,<=50K
36,Assoc-voc,Married-civ-spouse,,Female,>50K
43,HS-grad,,Husband,,
24,Some-college,Never-married,,,
30,10th,Married-civ-spouse,Husband,,
33,Assoc-voc,Never-married,Not-in-family,Male,<=50K
32,Assoc-acdm,Never-married,Not-in-family,Male,
29,,Never-married,Not-in-family,Female,<=50K
50,,Married-civ-spouse,,,<=50K
18,,Never-married,Own-child,,<=50K
,,Never-married,Own-child,,
45,Masters,Married-civ-spouse,Husband,Male,
22,,Never-married,,Male,<=50K
45,,Married-civ-spouse,Husband,,>50K
41,HS-grad,Married-civ-spouse,Husband,Male,<=50K
42,7th-8th,Married-spouse-absent,,,
,,Never-married,Not-in-family,,<=50K
22,,Never-married,,Male,<=50K
28,HS-grad,,,Male,>50K
23,,,,,<=50K
21,7th-8th,Never-married,Own-child,Female,
,Bachelors,Never-married,Not-in-family,Female,<=50K
,,Divorced,Unmarried,,
41,HS-grad,Divorced,Unmarried,,
49,HS-grad,Married-civ-spouse,Husband,Male,>50K
38,,Never-married,Own-child,Female,<=50K
37,HS-grad,Never-married,Not-in-family,,
,Bachelors,Widowed,Other-relative,,<=50K
24,,Never-married,Not-in-family,,<=50K
28,Bachelors,Never-married,Not-in-family,Female,<=50K
24,Assoc-voc,Never-married,Own-child,Female,
,,Married-civ-spouse,Husband,Male,
69,Doctorate,Married-civ-spouse,,,
,HS-grad,Never-married,Unmarried,Female,
28,Bachelors,Never-married,Not-in-family,,<=50K
54,,Divorced,Not-in-family,Female,<=50K
71,HS-grad,Married-civ-spouse,,Male,
56,HS-grad,Widowed,Unmarried,Female,
27,Bachelors,Never-married,Not-in-family,Female,<=50K
,,Married-civ-spouse,Husband,,
21,HS-grad,Never-married,,,<=50K
29,,Married-civ-spouse,Husband,Male,<=50K
27,7th-8th,Never-married,Not-in-family,Male,<=50K
32,Bachelors,,,,
31,Some-college,Never-married,,,
38,Some-college,Separated,,Female,
55,,Married-civ-spouse,Husband,,>50K
48,HS-grad,Married-civ-spouse,Husband,,<=50K
58,HS-grad,Widowed,Not-in-family,,<=50K
23,Some-college,,Not-in-family,Female,<=50K
28,Some-college,Never-married,Not-in-family,Female,<=50K
49,Some-college,,Husband,,
51,HS-grad,Married-spouse-absent,Unmarried,,
23,,,Own-child,Male,
40,HS-grad,Divorced,Not-in-family,Male,
59,HS-grad,Divorced,Not-in-family,Male,<=50K
47,,Divorced,Not-in-family,,
,HS-grad,Married-civ-spouse,Husband,Male,<=50K
39,,Divorced,,Male,
,Some-college,Married-civ-spouse,Husband,Male,
40,,Married-civ-spouse,,Male,
48,10th,,Husband,Male,
29,9th,Never-married,Not-in-family,,
48,Some-college,Married-civ-spouse,Husband,,
37,,Never-married,,Male,
19,HS-grad,Never-married,Not-in-family,Male,<=50K
28,10th,Never-married,,,<=50K
56,5th-6th,Married-civ-spouse,Husband,Male,
45,HS-grad,Divorced,Own-child,Male,
,Some-college,Married-civ-spouse,,,
53,Masters,Married-civ-spouse,Husband,Male,>50K
37,HS-grad,Married-civ-spouse,Husband,Male,<=50K
31,,Married-civ-spouse,Husband,Male,<=50K
,Assoc-voc,Married-AF-spouse,Husband,Male,
31,HS-grad,Widowed,Unmarried,Female,
,HS-grad,,,,
,,,Husband,Male,>50K
42,Bachelors,Married-civ-spouse,Husband,,>50K
17,11th,Never-married,Own-child,Female,<=50K
19,HS-grad,Never-married,Own-child,,
24,,Never-married,Not-in-family,Male,<=50K
62,HS-grad,Married-civ-spouse,Husband,Male,>50K
34,1st-4th,Never-married,,,
47,,Married-civ-spouse,Husband,Male,>50K
58,Bachelors,Never-married,Not-in-family,,
23,Assoc-voc,Never-married,Not-in-family,Female,
33,HS-grad,Never-married,,,
,HS-grad,Widowed,,,<=50K
40,HS-grad,Divorced,Unmarried,Female,<=50K
28,7th-8th,Divorced,Unmarried,,
41,,Married-civ-spouse,,,
46,,,Husband,Male,
22,,Never-married,Not-in-family,,<=50K
,,Married-civ-spouse,Husband,Male,
26,,Never-married,,Male,
31,,Never-married,Not-in-family,,>50K
22,HS-grad,,,Female,
41,Some-college,Never-married,Not-in-family,,<=50K
29,HS-grad,Never-married,Other-relative,,
60,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
72,,Married-civ-spouse,Husband,Male,>50K
,Some-college,,,Male,<=50K
19,,,Own-child,Female,
25,Bachelors,Never-married,Own-child,Male,
24,Bachelors,,Not-in-family,,
59,9th,Married-civ-spouse,Husband,Male,<=50K
,,Never-married,Own-child,,
59,Bachelors,Married-civ-spouse,,Male,>50K
69,Some-college,,,,
25,,Married-civ-spouse,,Male,<=50K
50,HS-grad,Married-civ-spouse,Husband,Male,
29,HS-grad,Separated,,,
,HS-grad,Married-civ-spouse,Husband,Male,
29,Some-college,Never-married,,Female,
29,Some-college,,Unmarried,,<=50K
32,Some-college,Married-civ-spouse,Husband,Male,>50K
,10th,Never-married,,Male,<=50K
50,HS-grad,Married-civ-spouse,,Male,
43,,Married-civ-spouse,Husband,,<=50K
41,HS-grad,Never-married,Unmarried,,<=50K
32,Bachelors,Married-civ-spouse,Wife,,>50K
54,,,Not-in-family,Female,
65,HS-grad,Married-civ-spouse,Husband,,>50K
18,,Never-married,Own-child,Female,
,Some-college,,Husband,Male,>50K
53,Masters,Married-civ-spouse,,Male,>50K
37,Bachelors,Married-civ-spouse,,,
21,,Never-married,Own-child,Male,<=50K
20,HS-grad,Never-married,,Male,<=50K
47,HS-grad,Divorced,Unmarried,Male,<=50K
26,,Married-civ-spouse,Husband,,
31,,Never-married,,Male,
45,,Married-civ-spouse,Husband,Male,<=50K
35,HS-grad,Separated,Unmarried,,<=50K
55,,Married-civ-spouse,Husband,Male,>50K
49,Masters,Married-civ-spouse,Husband,,>50K
33,HS-grad,Never-married,Unmarried,,<=50K
,Prof-school,Never-married,Not-in-family,,<=50K
,,Never-married,Own-child,Male,
,Bachelors,Married-civ-spouse,Husband,,>50K
41,Some-college,,Not-in-family,,>50K
29,,Married-civ-spouse,Husband,Male,
47,Masters,,,,>50K
53,Masters,Married-civ-spouse,Husband,Male,>50K
19,Some-college,,Own-child,,
71,HS-grad,Divorced,Not-in-family,,<=50K
29,Some-college,Never-married,Unmarried,Female,
43,,Married-civ-spouse,Husband,,
,,Never-married,Not-in-family,Female,<=50K
52,Some-college,Divorced,,,
56,Bachelors,Married-civ-spouse,Husband,,
,10th,,,,<=50K
44,Bachelors,Married-civ-spouse,Husband,,
37,Bachelors,Never-married,Not-in-family,Female,
30,Assoc-voc,Married-civ-spouse,Husband,,>50K
31,HS-grad,Married-civ-spouse,,,<=50K
20,,Never-married,,Female,<=50K
64,,Married-civ-spouse,Husband,Male,
45,HS-grad,Married-civ-spouse,Husband,Male,
40,Some-college,Never-married,Not-in-family,Male,
19,,Never-married,Own-child,Male,<=50K
54,Bachelors,Divorced,Unmarried,,>50K
61,Doctorate,,Husband,,
18,,,Own-child,,
62,HS-grad,Married-civ-spouse,Husband,Male,>50K
33,,Never-married,Not-in-family,,
51,,Separated,Not-in-family,Female,
54,HS-grad,Married-civ-spouse,Husband,Male,<=50K
24,,Married-civ-spouse,Other-relative,,
54,Some-college,Divorced,Unmarried,,<=50K
42,,Married-civ-spouse,Husband,,
51,Masters,Widowed,Unmarried,Male,>50K
41,Some-college,,Wife,,
47,Assoc-acdm,Separated,Not-in-family,,
31,,Divorced,,Female,
21,Assoc-voc,Never-married,Own-child,,
52,Some-college,,Unmarried,,<=50K
20,Some-college,,Own-child,Female,
18,,Never-married,Own-child,,<=50K
,HS-grad,Married-civ-spouse,Other-relative,Female,
23,,Never-married,Unmarried,Female,
21,,Never-married,,Female,<=50K
43,,,,,<=50K
53,,Divorced,Own-child,Male,<=50K
18,,Married-civ-spouse,Wife,Female,<=50K
44,Bachelors,Married-civ-spouse,Husband,,
31,Bachelors,Never-married,Not-in-family,,
48,,Married-civ-spouse,Husband,Male,
,,Divorced,,Female,<=50K
24,,Never-married,Own-child,Female,<=50K
41,Masters,Married-civ-spouse,Husband,,>50K
35,HS-grad,,,Male,>50K
,Assoc-voc,,Not-in-family,,
54,Some-college,Married-civ-spouse,Husband,Male,<=50K
40,Bachelors,Separated,,Male,
56,Some-college,Divorced,Unmarried,Female,
23,Assoc-voc,Never-married,Not-in-family,,
34,HS-grad,Married-civ-spouse,Husband,Male,
27,,Never-married,Unmarried,Male,
32,Bachelors,Never-married,Not-in-family,Male,
,Some-college,,Husband,,
43,12th,,,,<=50K
32,Assoc-acdm,Divorced,,Female,<=50K
53,Some-college,,,Male,<=50K
18,12th,Never-married,Own-child,Male,<=50K
38,,Widowed,Unmarried,,
41,,Divorced,Own-child,Female,
29,HS-grad,Never-married,Own-child,,<=50K
70,,Married-civ-spouse,Husband,Male,
46,Bachelors,Widowed,Not-in-family,Female,
47,Some-college,Married-civ-spouse,Wife,Female,<=50K
56,,Married-civ-spouse,Wife,Female,<=50K
28,HS-grad,Married-civ-spouse,Husband,Male,
55,,Married-civ-spouse,Husband,Male,>50K
50,Bachelors,Married-spouse-absent,Not-in-family,Male,<=50K
47,11th,Divorced,Unmarried,Female,<=50K
42,,Married-civ-spouse,Husband,,<=50K
22,,Never-married,Own-child,Male,<=50K
42,5th-6th,Married-civ-spouse,Husband,,
42,Some-college,Divorced,Unmarried,Female,
46,HS-grad,Divorced,,,<=50K
45,Some-college,Married-civ-spouse,Husband,Male,>50K
55,,Married-civ-spouse,Husband,Male,
57,Bachelors,Married-civ-spouse,Husband,Male,
,12th,Never-married,Own-child,Male,<=50K
43,HS-grad,,Husband,,<=50K
34,Bachelors,Divorced,Not-in-family,,
27,Bachelors,Divorced,Other-relative,,
,,,Own-child,,<=50K
37,Some-college,Never-married,,,<=50K
48,Some-college,Divorced,Unmarried,Male,<=50K
38,HS-grad,Married-civ-spouse,Husband,,<=50K
17,10th,Never-married,Not-in-family,Male,
70,,Married-civ-spouse,Husband,Male,>50K
37,HS-grad,Divorced,Unmarried,,<=50K
45,,Married-civ-spouse,Husband,Male,<=50K
56,,Married-civ-spouse,,,
64,HS-grad,Married-civ-spouse,Husband,,<=50K
35,Some-college,,Own-child,,
23,HS-grad,Never-married,,Male,
42,,Married-civ-spouse,,Male,
23,Some-college,,Own-child,Male,
26,,Never-married,Own-child,Male,
56,,Married-civ-spouse,Husband,,
41,Bachelors,Married-civ-spouse,Husband,,
47,5th-6th,Married-civ-spouse,Husband,Male,
21,Some-college,Never-married,Own-child,Male,<=50K
29,HS-grad,Never-married,Own-child,,
32,Some-college,,Own-child,,
72,9th,Widowed,Unmarried,Female,
69,Prof-school,,Husband,Male,>50K
19,Some-college,Never-married,,,
25,,,Own-child,Male,<=50K
56,Some-college,Married-civ-spouse,Husband,,
,Masters,Never-married,Not-in-family,,>50K
,Bachelors,Divorced,Unmarried,Female,
24,,Never-married,,Male,
,,Married-civ-spouse,Wife,,
40,,Married-civ-spouse,Husband,,>50K
37,HS-grad,,Husband,,<=50K
25,,,,,<=50K
43,,Married-civ-spouse,Own-child,Female,
36,,,Own-child,Male,<=50K
41,HS-grad,Married-civ-spouse,,Male,<=50K
,,,,Female,
22,,,,Female,
36,Assoc-voc,,Husband,Male,<=50K
42,,Married-civ-spouse,Husband,Male,<=50K
29,HS-grad,,Husband,Male,<=50K
25,,Never-married,,Female,
23,,Never-married,Not-in-family,,
34,,Separated,,Female,<=50K
27,HS-grad,Married-civ-spouse,Husband,Male,<=50K
32,Bachelors,Married-civ-spouse,Husband,Male,
,Some-college,,Not-in-family,Male,
38,,Divorced,Not-in-family,,
,Some-college,Never-married,,Male,<=50K
,Assoc-voc,Married-civ-spouse,,,<=50K
50,Bachelors,Married-civ-spouse,Husband,,>50K
32,Some-college,,Not-in-family,Male,
40,,Married-civ-spouse,Husband,Male,>50K
58,Some-college,,Husband,Male,>50K
,HS-grad,Never-married,,,
63,HS-grad,,,Female,
,Bachelors,Married-civ-spouse,Husband,Male,<=50K
30,Bachelors,Married-civ-spouse,Husband,Male,<=50K
39,Some-college,Divorced,,Female,
,Assoc-acdm,Never-married,Not-in-family,Male,>50K
33,HS-grad,Married-civ-spouse,Husband,Male,>50K
41,,,Not-in-family,,
50,Some-college,Divorced,,Male,
44,,,Husband,,
27,Bachelors,,Not-in-family,,
27,,Never-married,,,>50K
58,5th-6th,,Husband,Male,<=50K
25,Some-college,,Own-child,Male,<=50K
,HS-grad,Married-civ-spouse,Wife,,
39,,Married-civ-spouse,Husband,Male,>50K
55,,Married-civ-spouse,Husband,,>50K
22,,,Own-child,Female,
44,Assoc-acdm,Separated,Not-in-family,Male,<=50K
41,Assoc-voc,Married-civ-spouse,Wife,Female,<=50K
,,Divorced,Not-in-family,Female,<=50K
,7th-8th,Married-civ-spouse,Husband,,
32,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
35,Bachelors,Married-civ-spouse,Husband,,>50K
28,,,,,<=50K
57,Bachelors,Married-civ-spouse,Husband,,>50K
32,,Married-civ-spouse,Husband,Male,
46,7th-8th,,Not-in-family,,
26,,Married-civ-spouse,,Female,<=50K
43,HS-grad,Married-civ-spouse,,Male,<=50K
62,HS-grad,,Not-in-family,,<=50K
60,,Married-civ-spouse,Husband,,>50K
67,HS-grad,Divorced,,Female,<=50K
19,,Never-married,Unmarried,,
,HS-grad,,Not-in-family,,
,,Married-civ-spouse,Husband,Male,>50K
19,,,,,<=50K
19,Some-college,Never-married,Not-in-family,,<=50K
43,,Divorced,Unmarried,Female,
31,Doctorate,Married-civ-spouse,Wife,Female,<=50K
65,Some-college,,Wife,Female,<=50K
,HS-grad,Never-married,Not-in-family,Female,
36,Masters,Married-civ-spouse,Husband,Male,>50K
41,HS-grad,,Husband,,<=50K
33,Some-college,Married-civ-spouse,,,
72,10th,Divorced,Not-in-family,Male,<=50K
34,,Married-civ-spouse,Husband,Male,
27,Some-college,Never-married,,,<=50K
75,11th,Never-married,Not-in-family,Male,<=50K
39,,Widowed,Unmarried,Female,
51,HS-grad,Married-civ-spouse,,Male,>50K
47,HS-grad,Married-civ-spouse,,Male,<=50K
31,Some-college,Never-married,,,
40,Masters,Never-married,Not-in-family,,
48,,Divorced,Not-in-family,Female,<=50K
36,Bachelors,Never-married,Not-in-family,Male,
18,HS-grad,Never-married,,Male,<=50K
33,HS-grad,Never-married,Not-in-family,Female,<=50K
,Masters,Married-civ-spouse,Husband,Male,
51,,Married-civ-spouse,Husband,Male,
39,,Divorced,Not-in-family,,<=50K
20,,Never-married,Own-child,,<=50K
67,Some-college,Divorced,Not-in-family,,
42,Assoc-voc,Never-married,Not-in-family,,<=50K
59,11th,,Husband,,
31,HS-grad,Never-married,Not-in-family,Male,<=50K
19,Some-college,Never-married,Unmarried,,<=50K
47,Some-college,,Not-in-family,Female,<=50K
68,7th-8th,Married-civ-spouse,Husband,Male,<=50K
30,Some-college,Married-civ-spouse,,Male,<=50K
34,,Never-married,Not-in-family,,<=50K
49,,Married-civ-spouse,Husband,,
38,Some-college,Married-civ-spouse,Husband,Male,>50K
60,,Married-civ-spouse,Husband,Male,>50K
51,Some-college,Married-civ-spouse,,Male,>50K
24,Bachelors,Never-married,,Male,<=50K
18,Some-college,Never-married,Own-child,Female,
,Bachelors,,,Female,
21,5th-6th,Married-civ-spouse,Husband,Male,
48,,Married-civ-spouse,Wife,,>50K
,,Married-civ-spouse,Wife,,
48,HS-grad,Divorced,Not-in-family,Male,<=50K
40,Bachelors,,,,>50K
29,,Divorced,Not-in-family,,
20,Some-college,Never-married,Own-child,,
31,HS-grad,Divorced,,Female,<=50K
,Some-college,Married-civ-spouse,,,
30,HS-grad,Never-married,Unmarried,,
,,Never-married,Own-child,,
29,Assoc-voc,Divorced,Not-in-family,Female,<=50K
56,Masters,Never-married,Not-in-family,,<=50K
46,Bachelors,Separated,,Female,
41,,Separated,,,
29,5th-6th,,Other-relative,Female,<=50K
48,HS-grad,Married-civ-spouse,,Male,<=50K
,HS-grad,Divorced,Not-in-family,,<=50K
42,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
25,HS-grad,,Unmarried,,
47,,Divorced,Unmarried,Female,<=50K
23,HS-grad,Never-married,Own-child,,
43,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
19,Some-college,Never-married,Own-child,,<=50K
22,HS-grad,Never-married,Own-child,,<=50K
40,Bachelors,,Unmarried,Female,<=50K
,Assoc-voc,,Husband,,
71,,Married-civ-spouse,Husband,,
42,HS-grad,Married-civ-spouse,Husband,Male,<=50K
31,Bachelors,,Not-in-family,Male,<=50K
69,,Married-civ-spouse,Husband,Male,
58,HS-grad,Married-civ-spouse,Husband,Male,
36,11th,Widowed,Unmarried,Female,<=50K
31,HS-grad,Married-civ-spouse,Husband,,<=50K
20,Some-college,Never-married,Own-child,,
41,,Never-married,Not-in-family,Female,<=50K
35,Some-college,Married-civ-spouse,Husband,Male,<=50K
62,,Married-civ-spouse,,Male,
28,Bachelors,Never-married,Own-child,,<=50K
,,Married-civ-spouse,,Male,
17,,Never-married,,Male,
35,HS-grad,Divorced,Not-in-family,Male,>50K
45,Some-college,Married-civ-spouse,Wife,,
44,Bachelors,,,Female,
27,,Never-married,Not-in-family,,<=50K
51,9th,Married-civ-spouse,Husband,Male,<=50K
49,HS-grad,Widowed,Not-in-family,Female,
64,10th,,Husband,,
,,,Not-in-family,Male,<=50K
43,HS-grad,Married-civ-spouse,,Male,
32,HS-grad,Divorced,,Male,
36,Assoc-acdm,Never-married,Not-in-family,,>50K
26,HS-grad,Never-married,Other-relative,Male,>50K
37,,Married-civ-spouse,Husband,Male,>50K
38,,,,Female,
26,12th,Married-civ-spouse,Husband,Male,<=50K
50,Bachelors,Married-civ-spouse,Husband,Male,>50K
47,Some-college,,Husband,Male,>50K
42,HS-grad,,Not-in-family,,<=50K
66,HS-grad,Widowed,Not-in-family,Female,
43,HS-grad,Separated,Not-in-family,,
37,Bachelors,,,,>50K
37,,Divorced,Unmarried,Female,
25,Some-college,Never-married,Own-child,Female,
29,,Married-civ-spouse,Husband,,
63,,Married-civ-spouse,Husband,Male,>50K
50,,,Husband,,
42,Masters,Never-married,Not-in-family,Male,
32,,Never-married,,Male,
42,,,,,>50K
41,HS-grad,Married-civ-spouse,,,<=50K
25,,Never-married,Not-in-family,,
65,HS-grad,Married-civ-spouse,Husband,,<=50K
,,Married-civ-spouse,Husband,,
32,,Never-married,,Male,<=50K
24,Some-college,,Husband,,
51,,Divorced,Not-in-family,Female,
67,,,Not-in-family,Female,
,11th,Married-spouse-absent,Unmarried,,
,Some-college,Married-civ-spouse,Husband,Male,
77,Prof-school,Married-civ-spouse,,Male,<=50K
47,,Divorced,,Female,
,HS-grad,Never-married,Not-in-family,Male,
20,Some-college,Never-married,Own-child,Male,
57,,,Husband,Male,>50K
40,,Married-civ-spouse,,Male,
50,Masters,Married-civ-spouse,,Male,>50K
19,,,Own-child,,<=50K
,12th,,Husband,Male,
51,Some-college,Married-civ-spouse,Husband,,>50K
51,Bachelors,Married-civ-spouse,Husband,Male,
38,Some-college,Married-civ-spouse,Husband,,>50K
68,Bachelors,Married-civ-spouse,Husband,Male,<=50K
17,12th,,Own-child,Female,<=50K
,Bachelors,Never-married,,Male,<=50K
29,Some-college,Married-civ-spouse,Husband,,
42,Some-college,Divorced,,Male,
40,HS-grad,Divorced,Unmarried,,<=50K
27,,Married-civ-spouse,Husband,Male,<=50K
22,Bachelors,,,Female,
58,11th,Widowed,Not-in-family,Female,<=50K
61,Bachelors,Married-civ-spouse,Husband,Male,
42,Bachelors,Married-civ-spouse,,Female,>50K
49,,Married-spouse-absent,Not-in-family,,
41,Bachelors,Married-civ-spouse,,,
43,HS-grad,,Not-in-family,,<=50K
46,Bachelors,,Unmarried,Male,
28,HS-grad,Married-civ-spouse,Husband,,>50K
39,Some-college,Married-civ-spouse,Husband,Male,
50,Some-college,Married-civ-spouse,Husband,Male,>50K
57,Some-college,Married-spouse-absent,Not-in-family,,
47,,Married-civ-spouse,Wife,,
79,HS-grad,,,Male,
40,HS-grad,Married-civ-spouse,Wife,Female,<=50K
35,Bachelors,Married-civ-spouse,,,<=50K
35,Bachelors,Married-civ-spouse,,Male,
30,Bachelors,Married-civ-spouse,Husband,,>50K
,10th,Never-married,Not-in-family,,
49,,Never-married,Unmarried,,
48,HS-grad,Married-civ-spouse,Husband,,<=50K
22,Some-college,,Not-in-family,Male,<=50K
22,11th,Never-married,Own-child,,<=50K
50,,Separated,Not-in-family,,<=50K
47,,Married-civ-spouse,Husband,,<=50K
36,HS-grad,,,Male,<=50K
44,,Married-civ-spouse,Husband,Male,
73,,Widowed,Unmarried,,
24,HS-grad,Never-married,,Female,
,Bachelors,,Husband,,
37,Some-college,Married-civ-spouse,Husband,,
28,12th,Married-civ-spouse,Wife,Female,
46,Some-college,Married-civ-spouse,Wife,,>50K
20,Some-college,Never-married,Own-child,,
,,Married-civ-spouse,Husband,Male,<=50K
24,Assoc-voc,Married-civ-spouse,Husband,,<=50K
29,Some-college,,Not-in-family,Male,<=50K
18,,Never-married,Own-child,,
41,Bachelors,,Unmarried,,>50K
59,HS-grad,,Husband,Male,>50K
27,5th-6th,Never-married,Unmarried,,<=50K
50,Assoc-acdm,Married-civ-spouse,Husband,Male,<=50K
25,,Never-married,Not-in-family,,
42,Bachelors,,Unmarried,Female,<=50K
36,Some-college,Married-civ-spouse,,,<=50K
62,Some-college,Married-civ-spouse,Husband,,
71,,Never-married,Not-in-family,,<=50K
38,,Divorced,Not-in-family,Male,
44,HS-grad,Married-spouse-absent,Unmarried,Female,
19,10th,Never-married,Own-child,Male,
49,Some-college,Married-civ-spouse,Husband,Male,
60,,Married-civ-spouse,,Male,>50K
28,HS-grad,Married-civ-spouse,,Male,<=50K
26,Bachelors,,Not-in-family,Female,<=50K
18,11th,,Own-child,,
43,Assoc-voc,Married-civ-spouse,,Male,>50K
65,,Widowed,Not-in-family,,<=50K
23,10th,Never-married,Own-child,Male,<=50K
21,Some-college,,,,<=50K
20,HS-grad,Never-married,Own-child,Male,
19,Some-college,Never-married,Own-child,Female,<=50K
77,,Widowed,Not-in-family,Female,<=50K
32,,Married-civ-spouse,Husband,Male,<=50K
,,Married-civ-spouse,,,<=50K
,,Married-civ-spouse,Husband,Male,<=50K
59,,,Husband,,
22,Some-college,,Own-child,Male,<=50K
30,,,Wife,,
31,,Married-civ-spouse,Husband,Male,
59,HS-grad,,Husband,Male,<=50K
29,Some-college,Never-married,Not-in-family,,>50K
56,,Married-civ-spouse,Husband,Male,
,,Never-married,Own-child,Female,<=50K
37,,Married-civ-spouse,,Male,
58,Masters,Married-civ-spouse,,Male,
41,Masters,,,Male,>50K
29,HS-grad,Never-married,Unmarried,,
,HS-grad,,Husband,Male,<=50K
36,Masters,Married-civ-spouse,Husband,Male,
19,,,,Male,<=50K
