age,education,marital-status,relationship,sex,income
21.0, Some-college,<NULL>, Own-child, Female, <=50K
31.0, HS-grad,<NULL>,<NULL>, Male,<NULL>
33.0,<NULL>,<NULL>, Husband, Male, >50K
28.0, Bachelors, Married-civ-spouse, Husband,<NULL>,<NULL>
32.0, HS-grad, Never-married, Unmarried, Female,<NULL>
32.0,<NULL>, Never-married,<NULL>,<NULL>, >50K
31.0,<NULL>, Separated, Unmarried, Female, <=50K
41.0,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
48.0,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
27.0, HS-grad, Never-married,<NULL>,<NULL>, <=50K
45.0, HS-grad, Widowed,<NULL>,<NULL>,<NULL>
34.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
17.0, 10th, Never-married, Own-child,<NULL>,<NULL>
<NULL>, HS-grad, Never-married, Own-child, Male,<NULL>
<NULL>, Bachelors, Never-married,<NULL>, Female, >50K
33.0, HS-grad, Divorced, Unmarried, Female, <=50K
<NULL>,<NULL>,<NULL>, Not-in-family,<NULL>, <=50K
22.0, HS-grad, Never-married, Not-in-family,<NULL>, <=50K
61.0, Some-college,<NULL>, Husband,<NULL>, <=50K
40.0, HS-grad, Married-civ-spouse,<NULL>, Female, >50K
<NULL>,<NULL>, Married-civ-spouse, Husband, Male, <=50K
30.0,<NULL>, Married-civ-spouse,<NULL>, Male, <=50K
24.0,<NULL>, Never-married, Own-child, Male,<NULL>
52.0, 12th, Married-civ-spouse,<NULL>,<NULL>,<NULL>
50.0,<NULL>, Widowed, Unmarried, Female,<NULL>
49.0,<NULL>, Married-civ-spouse,<NULL>,<NULL>, <=50K
22.0, HS-grad, Never-married,<NULL>, Female, <=50K
32.0, Bachelors,<NULL>, Wife, Female,<NULL>
21.0, Some-college, Never-married,<NULL>,<NULL>, <=50K
25.0, Some-college, Never-married, Own-child,<NULL>, <=50K
34.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
48.0, 10th,<NULL>, Husband,<NULL>,<NULL>
61.0, HS-grad, Divorced, Not-in-family, Female,<NULL>
21.0,<NULL>, Never-married, Unmarried,<NULL>, <=50K
20.0,<NULL>, Never-married, Own-child, Female,<NULL>
30.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
44.0, HS-grad,<NULL>, Husband, Male,<NULL>
44.0,<NULL>, Never-married, Not-in-family, Male, <=50K
29.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
31.0,<NULL>,<NULL>, Not-in-family, Female, <=50K
<NULL>, HS-grad, Married-civ-spouse,<NULL>, Male, <=50K
27.0, HS-grad, Never-married, Not-in-family, Male,<NULL>
26.0, Bachelors, Never-married, Not-in-family, Female,<NULL>
37.0, 9th, Married-civ-spouse, Husband, Male, >50K
33.0,<NULL>, Never-married, Not-in-family,<NULL>,<NULL>
44.0,<NULL>, Married-civ-spouse,<NULL>,<NULL>, <=50K
34.0, Bachelors, Married-civ-spouse, Husband, Male,<NULL>
28.0, Assoc-acdm, Never-married, Own-child, Male,<NULL>
30.0,<NULL>, Married-civ-spouse,<NULL>, Female, <=50K
41.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
23.0, Bachelors,<NULL>, Own-child,<NULL>,<NULL>
19.0,<NULL>,<NULL>, Other-relative, Male, <=50K
48.0, 1st-4th, Married-civ-spouse, Husband, Male,<NULL>
26.0, Some-college,<NULL>,<NULL>, Male,<NULL>
32.0, Bachelors, Married-civ-spouse, Husband, Male,<NULL>
26.0, HS-grad, Divorced, Unmarried, Female, <=50K
36.0,<NULL>,<NULL>, Husband, Male,<NULL>
49.0, HS-grad,<NULL>, Husband, Male,<NULL>
33.0, HS-grad, Divorced, Not-in-family,<NULL>, <=50K
54.0,<NULL>, Divorced,<NULL>,<NULL>, >50K
36.0, HS-grad, Divorced, Not-in-family,<NULL>, <=50K
41.0, HS-grad,<NULL>, Unmarried, Male, <=50K
27.0, Bachelors, Never-married, Not-in-family, Male, <=50K
68.0, Bachelors, Married-civ-spouse, Husband,<NULL>, >50K
21.0, Some-college, Never-married, Own-child, Male,<NULL>
56.0, HS-grad, Divorced,<NULL>, Male,<NULL>
40.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
46.0, HS-grad, Divorced, Not-in-family,<NULL>, <=50K
55.0,<NULL>, Never-married, Own-child,<NULL>,<NULL>
43.0,<NULL>, Divorced, Not-in-family,<NULL>,<NULL>
46.0, HS-grad, Divorced, Other-relative,<NULL>, <=50K
51.0, Some-college, Married-civ-spouse, Husband,<NULL>, <=50K
19.0, Some-college, Never-married,<NULL>, Female,<NULL>
67.0, Doctorate,<NULL>, Not-in-family, Female,<NULL>
31.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
27.0, Bachelors,<NULL>, Husband,<NULL>, >50K
21.0, Some-college, Never-married, Own-child, Female, <=50K
36.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
23.0, HS-grad,<NULL>,<NULL>, Female,<NULL>
62.0, Masters,<NULL>,<NULL>, Female,<NULL>
31.0, Bachelors, Married-civ-spouse, Husband, Male,<NULL>
52.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
39.0, HS-grad, Married-civ-spouse, Husband,<NULL>, <=50K
24.0, Bachelors, Never-married,<NULL>, Male,<NULL>
55.0,<NULL>, Never-married, Not-in-family,<NULL>,<NULL>
38.0, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
<NULL>,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
17.0,<NULL>, Never-married, Own-child,<NULL>, <=50K
27.0, HS-grad,<NULL>, Unmarried, Female,<NULL>
30.0, Some-college, Divorced, Not-in-family, Male,<NULL>
43.0, HS-grad, Divorced, Unmarried,<NULL>,<NULL>
51.0, 11th,<NULL>, Unmarried, Female, <=50K
47.0, Bachelors, Widowed, Unmarried,<NULL>, >50K
49.0, Doctorate, Never-married, Not-in-family, Female, >50K
34.0, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
19.0,<NULL>, Never-married,<NULL>, Male, <=50K
79.0, Doctorate, Widowed, Not-in-family, Male,<NULL>
28.0,<NULL>, Divorced,<NULL>, Male, <=50K
<NULL>,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
21.0, Some-college, Married-civ-spouse, Husband,<NULL>, <=50K
<NULL>,<NULL>, Never-married, Not-in-family, Female,<NULL>
45.0, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
23.0, HS-grad, Never-married, Not-in-family, Male, <=50K
32.0, Some-college,<NULL>, Husband,<NULL>,<NULL>
<NULL>, 11th,<NULL>,<NULL>, Male, <=50K
32.0, Masters, Married-civ-spouse, Husband,<NULL>, >50K
35.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
29.0, Some-college, Married-civ-spouse,<NULL>, Male, <=50K
38.0, HS-grad, Married-civ-spouse,<NULL>, Male,<NULL>
38.0, Some-college, Married-civ-spouse, Husband,<NULL>, <=50K
18.0, HS-grad,<NULL>, Not-in-family,<NULL>, <=50K
47.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
22.0,<NULL>, Never-married, Not-in-family, Female, <=50K
21.0, Some-college,<NULL>, Husband, Male, <=50K
27.0, Bachelors, Married-spouse-absent, Not-in-family, Male, <=50K
28.0,<NULL>, Never-married, Unmarried, Female,<NULL>
32.0, Prof-school, Married-civ-spouse,<NULL>,<NULL>,<NULL>
40.0, Prof-school, Married-civ-spouse, Husband, Male,<NULL>
23.0,<NULL>, Never-married, Own-child, Female, <=50K
25.0, Some-college, Married-civ-spouse,<NULL>, Male,<NULL>
44.0, Some-college, Never-married, Not-in-family,<NULL>,<NULL>
43.0, HS-grad, Married-civ-spouse, Wife, Female,<NULL>
31.0, Bachelors,<NULL>, Husband, Male, >50K
33.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
41.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
29.0, Masters, Married-civ-spouse, Husband, Male, <=50K
32.0, Assoc-acdm, Never-married, Own-child,<NULL>,<NULL>
<NULL>,<NULL>, Married-civ-spouse, Husband, Male, <=50K
64.0, HS-grad,<NULL>, Husband,<NULL>,<NULL>
<NULL>,<NULL>, Married-civ-spouse, Husband, Male, >50K
55.0,<NULL>, Widowed, Not-in-family, Male, <=50K
20.0, HS-grad,<NULL>, Own-child, Female,<NULL>
35.0, Some-college, Married-civ-spouse, Husband,<NULL>,<NULL>
27.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
37.0,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
42.0, Assoc-voc, Never-married,<NULL>,<NULL>, <=50K
<NULL>,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
29.0, HS-grad,<NULL>,<NULL>,<NULL>, <=50K
33.0,<NULL>, Never-married, Own-child, Female,<NULL>
44.0,<NULL>, Widowed, Not-in-family, Female, <=50K
70.0,<NULL>,<NULL>, Other-relative, Female,<NULL>
<NULL>, HS-grad, Never-married,<NULL>,<NULL>, <=50K
24.0, Bachelors, Never-married, Other-relative, Female, <=50K
42.0,<NULL>, Divorced,<NULL>, Female, <=50K
53.0, Bachelors, Married-civ-spouse, Husband,<NULL>, >50K
39.0, Bachelors, Divorced, Unmarried,<NULL>, <=50K
72.0, HS-grad,<NULL>,<NULL>, Male, <=50K
43.0, 9th, Never-married, Own-child,<NULL>,<NULL>
25.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
37.0, Assoc-acdm, Married-civ-spouse, Husband,<NULL>,<NULL>
27.0, HS-grad, Never-married, Not-in-family, Female,<NULL>
39.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
<NULL>, HS-grad,<NULL>,<NULL>,<NULL>, <=50K
29.0, HS-grad,<NULL>, Not-in-family, Male, >50K
50.0,<NULL>,<NULL>, Husband,<NULL>, >50K
33.0,<NULL>, Never-married, Unmarried,<NULL>,<NULL>
18.0, HS-grad, Never-married, Not-in-family, Female,<NULL>
20.0, 11th,<NULL>, Not-in-family, Male, <=50K
<NULL>,<NULL>, Separated, Unmarried, Female,<NULL>
45.0, Some-college, Divorced, Unmarried, Female,<NULL>
48.0, HS-grad, Married-civ-spouse, Wife, Female,<NULL>
20.0,<NULL>, Never-married, Own-child, Female,<NULL>
<NULL>,<NULL>, Never-married, Own-child, Female,<NULL>
34.0, Bachelors, Married-civ-spouse, Husband, Male,<NULL>
43.0, Bachelors,<NULL>, Unmarried,<NULL>,<NULL>
44.0,<NULL>, Married-civ-spouse,<NULL>,<NULL>, >50K
47.0, Some-college,<NULL>,<NULL>,<NULL>, >50K
47.0,<NULL>, Married-spouse-absent, Not-in-family,<NULL>,<NULL>
46.0, 1st-4th, Never-married,<NULL>,<NULL>, <=50K
19.0, HS-grad,<NULL>,<NULL>, Female,<NULL>
51.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
41.0, HS-grad, Separated, Unmarried, Male,<NULL>
37.0,<NULL>, Separated,<NULL>, Female,<NULL>
31.0, HS-grad,<NULL>, Own-child,<NULL>, <=50K
25.0, HS-grad, Never-married,<NULL>, Male, <=50K
46.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
53.0, HS-grad,<NULL>, Husband,<NULL>,<NULL>
47.0, Doctorate, Never-married, Unmarried,<NULL>, <=50K
28.0, HS-grad, Married-civ-spouse, Husband, Male, >50K
60.0, Some-college, Married-civ-spouse, Husband,<NULL>, <=50K
43.0, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
45.0, HS-grad, Married-civ-spouse, Husband, Male, >50K
28.0, 10th, Never-married, Other-relative, Male,<NULL>
19.0, 11th, Never-married, Other-relative, Male, <=50K
51.0, Prof-school, Married-civ-spouse, Husband, Male,<NULL>
19.0,<NULL>, Never-married, Other-relative,<NULL>, <=50K
64.0, Doctorate,<NULL>, Husband,<NULL>, >50K
44.0, Doctorate, Married-civ-spouse,<NULL>,<NULL>,<NULL>
21.0, HS-grad, Never-married, Not-in-family, Male, <=50K
<NULL>, HS-grad, Never-married, Not-in-family,<NULL>,<NULL>
63.0, Bachelors,<NULL>, Husband,<NULL>, >50K
44.0, HS-grad, Never-married,<NULL>,<NULL>,<NULL>
44.0, Masters, Married-civ-spouse, Husband, Male, >50K
<NULL>, HS-grad,<NULL>, Unmarried,<NULL>, <=50K
24.0, Bachelors, Never-married, Own-child,<NULL>,<NULL>
20.0, Some-college, Never-married,<NULL>,<NULL>, <=50K
21.0, Some-college,<NULL>,<NULL>,<NULL>, <=50K
20.0,<NULL>,<NULL>, Own-child, Male,<NULL>
21.0, HS-grad, Never-married, Own-child, Male,<NULL>
<NULL>, Some-college, Married-civ-spouse, Husband,<NULL>,<NULL>
17.0,<NULL>, Never-married, Own-child,<NULL>, <=50K
35.0, 11th,<NULL>, Unmarried, Female, <=50K
26.0, HS-grad, Never-married, Not-in-family, Male, <=50K
35.0, HS-grad,<NULL>, Not-in-family, Male,<NULL>
25.0, HS-grad, Never-married, Not-in-family, Male, <=50K
27.0, Some-college, Married-civ-spouse, Husband,<NULL>, <=50K
52.0, Assoc-voc, Married-civ-spouse,<NULL>,<NULL>,<NULL>
<NULL>,<NULL>, Never-married,<NULL>, Female,<NULL>
<NULL>,<NULL>, Married-civ-spouse,<NULL>,<NULL>, >50K
37.0, HS-grad, Never-married,<NULL>, Male,<NULL>
58.0, HS-grad,<NULL>, Not-in-family, Female, <=50K
25.0, Assoc-acdm, Never-married, Not-in-family,<NULL>,<NULL>
54.0, Masters,<NULL>,<NULL>,<NULL>, <=50K
42.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
65.0, Bachelors, Married-civ-spouse, Husband,<NULL>,<NULL>
44.0, HS-grad, Never-married, Not-in-family, Female, <=50K
61.0, 5th-6th, Married-civ-spouse,<NULL>, Male,<NULL>
29.0,<NULL>, Married-civ-spouse,<NULL>, Male,<NULL>
34.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
24.0,<NULL>, Never-married, Not-in-family,<NULL>, <=50K
40.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
42.0,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
<NULL>, HS-grad, Never-married, Not-in-family,<NULL>, <=50K
18.0,<NULL>,<NULL>, Own-child, Female, <=50K
<NULL>, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
38.0,<NULL>, Divorced, Not-in-family,<NULL>, <=50K
<NULL>, HS-grad, Married-civ-spouse, Husband,<NULL>, <=50K
70.0, Some-college, Never-married, Not-in-family,<NULL>, <=50K
51.0, Some-college, Married-civ-spouse, Husband,<NULL>,<NULL>
24.0, Bachelors,<NULL>,<NULL>, Female, <=50K
57.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
22.0,<NULL>, Never-married,<NULL>, Female,<NULL>
31.0, Some-college,<NULL>, Husband,<NULL>, >50K
28.0, Some-college,<NULL>, Wife, Female, <=50K
45.0, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
39.0, HS-grad,<NULL>, Husband, Male, >50K
26.0, Some-college, Never-married, Not-in-family, Female,<NULL>
38.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
<NULL>, Masters, Married-civ-spouse, Husband,<NULL>,<NULL>
19.0,<NULL>, Never-married, Own-child, Male,<NULL>
36.0,<NULL>,<NULL>, Husband, Male, >50K
30.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
28.0, Masters, Married-civ-spouse, Husband, Male, >50K
53.0, 9th,<NULL>, Not-in-family, Male, <=50K
32.0, Bachelors,<NULL>, Not-in-family,<NULL>,<NULL>
57.0,<NULL>, Married-civ-spouse,<NULL>,<NULL>, >50K
47.0,<NULL>,<NULL>, Not-in-family,<NULL>, <=50K
36.0, Some-college, Married-civ-spouse,<NULL>,<NULL>,<NULL>
21.0, 11th,<NULL>,<NULL>, Female, <=50K
25.0, Bachelors, Married-civ-spouse,<NULL>, Male,<NULL>
37.0, HS-grad, Divorced, Unmarried,<NULL>, <=50K
31.0, HS-grad, Divorced, Unmarried, Female,<NULL>
<NULL>, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
61.0,<NULL>, Divorced,<NULL>, Female, <=50K
56.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
35.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
59.0, 7th-8th, Separated, Own-child, Female, <=50K
44.0, Some-college, Married-civ-spouse, Husband,<NULL>, >50K
47.0,<NULL>,<NULL>, Unmarried, Female, <=50K
44.0, Bachelors, Married-civ-spouse,<NULL>, Male,<NULL>
64.0, Some-college,<NULL>, Husband,<NULL>,<NULL>
26.0,<NULL>,<NULL>, Husband,<NULL>,<NULL>
53.0, Bachelors, Married-civ-spouse, Husband,<NULL>, >50K
50.0, Bachelors, Married-civ-spouse,<NULL>, Male, <=50K
30.0, HS-grad, Married-civ-spouse, Wife,<NULL>, <=50K
46.0,<NULL>, Divorced, Not-in-family, Female, <=50K
45.0, HS-grad, Married-civ-spouse, Husband, Male, >50K
44.0, HS-grad, Never-married,<NULL>, Female, <=50K
59.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
65.0,<NULL>,<NULL>, Husband, Male,<NULL>
23.0,<NULL>, Never-married,<NULL>,<NULL>,<NULL>
33.0, Some-college, Divorced, Unmarried, Female,<NULL>
34.0, HS-grad, Divorced, Own-child, Female, <=50K
38.0,<NULL>, Divorced, Unmarried,<NULL>,<NULL>
62.0, Bachelors,<NULL>,<NULL>,<NULL>, >50K
<NULL>,<NULL>, Never-married, Other-relative, Male,<NULL>
41.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
35.0, HS-grad, Never-married, Other-relative, Male,<NULL>
62.0, Some-college,<NULL>, Not-in-family, Male, <=50K
53.0,<NULL>, Married-civ-spouse,<NULL>,<NULL>, >50K
69.0, Some-college, Married-civ-spouse, Husband, Male, <=50K
19.0, Some-college, Never-married,<NULL>, Female, <=50K
47.0, Bachelors, Married-civ-spouse, Husband, Male,<NULL>
52.0, Some-college,<NULL>, Husband,<NULL>, >50K
54.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
58.0, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
30.0,<NULL>,<NULL>, Husband,<NULL>, >50K
39.0,<NULL>, Married-civ-spouse, Wife,<NULL>,<NULL>
73.0, Bachelors, Married-civ-spouse, Husband,<NULL>,<NULL>
64.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
32.0, HS-grad,<NULL>, Own-child, Male,<NULL>
51.0, HS-grad,<NULL>, Husband, Male,<NULL>
57.0,<NULL>,<NULL>, Not-in-family, Male, <=50K
25.0,<NULL>, Never-married, Unmarried,<NULL>, <=50K
53.0,<NULL>, Married-civ-spouse,<NULL>, Male,<NULL>
39.0, Some-college, Never-married, Not-in-family, Female, <=50K
49.0, HS-grad, Divorced, Unmarried, Female,<NULL>
23.0, Bachelors, Never-married, Not-in-family, Female,<NULL>
<NULL>,<NULL>, Never-married, Not-in-family, Male, >50K
46.0,<NULL>,<NULL>, Husband, Male, >50K
40.0,<NULL>, Never-married,<NULL>, Male,<NULL>
24.0, HS-grad,<NULL>,<NULL>, Male, <=50K
20.0,<NULL>, Never-married, Own-child,<NULL>, <=50K
50.0, 10th, Married-civ-spouse,<NULL>, Male,<NULL>
24.0,<NULL>, Never-married, Not-in-family,<NULL>,<NULL>
35.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
33.0, Bachelors, Never-married, Not-in-family, Female,<NULL>
54.0,<NULL>, Divorced, Not-in-family, Male, <=50K
35.0, HS-grad, Married-civ-spouse,<NULL>, Male, <=50K
31.0, HS-grad,<NULL>, Husband, Male, >50K
<NULL>,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
48.0,<NULL>, Divorced, Own-child, Female,<NULL>
33.0, Assoc-voc, Never-married, Own-child,<NULL>,<NULL>
35.0, Bachelors, Married-civ-spouse, Husband,<NULL>,<NULL>
20.0,<NULL>,<NULL>, Own-child,<NULL>, <=50K
36.0,<NULL>, Never-married, Not-in-family,<NULL>,<NULL>
<NULL>,<NULL>, Never-married, Not-in-family,<NULL>, <=50K
39.0, Some-college, Married-civ-spouse, Husband,<NULL>,<NULL>
25.0, Some-college,<NULL>,<NULL>, Male, <=50K
40.0, HS-grad, Divorced, Not-in-family, Female, <=50K
25.0,<NULL>,<NULL>,<NULL>, Male, <=50K
33.0, HS-grad, Married-civ-spouse, Wife, Female,<NULL>
53.0, Some-college,<NULL>, Not-in-family, Male, <=50K
18.0, 11th, Never-married, Own-child,<NULL>, <=50K
41.0, HS-grad, Never-married, Unmarried,<NULL>,<NULL>
<NULL>, Bachelors, Married-civ-spouse, Husband, Male, <=50K
66.0, 7th-8th, Widowed, Unmarried,<NULL>, <=50K
53.0, Some-college,<NULL>, Unmarried,<NULL>,<NULL>
27.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
28.0,<NULL>, Separated, Unmarried, Female, <=50K
23.0, HS-grad,<NULL>, Own-child,<NULL>, <=50K
29.0, 10th,<NULL>, Not-in-family, Male,<NULL>
26.0,<NULL>, Married-civ-spouse, Wife, Female,<NULL>
26.0, HS-grad, Never-married, Not-in-family, Male, <=50K
26.0, 9th, Never-married, Not-in-family, Male,<NULL>
38.0, HS-grad, Married-civ-spouse,<NULL>,<NULL>, <=50K
36.0, 5th-6th,<NULL>, Husband, Male,<NULL>
34.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
32.0, HS-grad, Never-married, Not-in-family,<NULL>, <=50K
<NULL>, HS-grad, Married-civ-spouse, Husband,<NULL>, >50K
31.0, Some-college, Divorced, Unmarried,<NULL>, <=50K
38.0, Bachelors, Never-married, Not-in-family,<NULL>,<NULL>
39.0,<NULL>, Divorced, Not-in-family,<NULL>, <=50K
35.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
18.0, 11th, Never-married, Own-child, Female, <=50K
75.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
28.0,<NULL>, Never-married, Not-in-family, Male, <=50K
41.0, Masters, Never-married, Not-in-family,<NULL>,<NULL>
39.0, 9th, Married-civ-spouse, Husband, Male,<NULL>
31.0, Some-college, Never-married, Not-in-family, Male,<NULL>
38.0, HS-grad,<NULL>, Not-in-family, Female, <=50K
43.0,<NULL>, Divorced, Unmarried, Female, <=50K
27.0, HS-grad, Married-civ-spouse,<NULL>, Male,<NULL>
42.0,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
46.0,<NULL>, Separated, Unmarried,<NULL>, <=50K
20.0, HS-grad, Never-married, Own-child,<NULL>,<NULL>
42.0, Some-college, Divorced, Unmarried, Female,<NULL>
69.0, HS-grad, Widowed, Not-in-family,<NULL>,<NULL>
47.0,<NULL>, Married-civ-spouse, Wife, Female, <=50K
49.0, HS-grad, Married-civ-spouse,<NULL>, Male,<NULL>
20.0, Some-college, Never-married, Own-child,<NULL>,<NULL>
52.0,<NULL>, Married-civ-spouse, Wife, Female,<NULL>
33.0, 5th-6th, Married-civ-spouse,<NULL>, Male, <=50K
18.0, 11th, Never-married,<NULL>, Female,<NULL>
55.0, HS-grad, Separated,<NULL>, Female, <=50K
61.0, 7th-8th, Married-civ-spouse,<NULL>, Male, <=50K
61.0, Some-college,<NULL>, Husband,<NULL>, >50K
39.0, Bachelors, Divorced, Not-in-family,<NULL>, >50K
30.0, Some-college, Married-civ-spouse, Husband, Male, <=50K
61.0, HS-grad, Divorced, Unmarried, Female, <=50K
36.0, Assoc-acdm, Married-civ-spouse, Wife,<NULL>, <=50K
34.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
53.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
38.0,<NULL>,<NULL>, Wife,<NULL>,<NULL>
46.0, Bachelors, Married-civ-spouse, Husband,<NULL>, >50K
27.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
32.0, 11th, Separated, Unmarried, Female, <=50K
60.0, Bachelors, Widowed, Unmarried, Female, >50K
23.0, Bachelors, Never-married, Own-child, Male, <=50K
29.0, Bachelors, Never-married,<NULL>,<NULL>,<NULL>
22.0,<NULL>, Never-married, Own-child, Male, <=50K
25.0, HS-grad, Never-married,<NULL>,<NULL>, <=50K
29.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
90.0, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
37.0, HS-grad, Divorced, Unmarried, Female, <=50K
32.0, HS-grad, Never-married, Own-child,<NULL>, <=50K
18.0, HS-grad, Married-spouse-absent, Own-child,<NULL>, <=50K
35.0, Some-college, Never-married, Not-in-family,<NULL>,<NULL>
50.0,<NULL>, Married-civ-spouse,<NULL>,<NULL>, <=50K
54.0, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
43.0, Bachelors, Married-civ-spouse, Husband,<NULL>,<NULL>
28.0, HS-grad, Never-married, Not-in-family,<NULL>,<NULL>
51.0, 9th, Married-civ-spouse, Husband,<NULL>, <=50K
31.0, Some-college,<NULL>, Unmarried, Male, <=50K
69.0, HS-grad,<NULL>, Unmarried, Female,<NULL>
<NULL>, Bachelors, Married-civ-spouse, Husband, Male,<NULL>
<NULL>, Some-college,<NULL>, Not-in-family, Female,<NULL>
<NULL>, 10th,<NULL>, Own-child, Female, <=50K
28.0, 10th, Separated, Not-in-family, Male,<NULL>
25.0, HS-grad, Never-married, Own-child,<NULL>, <=50K
49.0, Assoc-acdm, Married-civ-spouse, Husband, Male, <=50K
52.0, 9th, Married-civ-spouse, Husband, Male,<NULL>
23.0, Bachelors, Never-married, Not-in-family, Male, <=50K
32.0, 5th-6th, Married-spouse-absent, Other-relative,<NULL>,<NULL>
31.0, Some-college, Never-married, Not-in-family,<NULL>,<NULL>
30.0, HS-grad,<NULL>,<NULL>,<NULL>, <=50K
<NULL>, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
45.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
<NULL>, HS-grad, Married-civ-spouse,<NULL>,<NULL>, <=50K
<NULL>, Bachelors,<NULL>, Husband, Male, >50K
42.0,<NULL>, Divorced, Not-in-family,<NULL>,<NULL>
49.0, HS-grad, Married-civ-spouse,<NULL>,<NULL>, <=50K
20.0,<NULL>, Never-married, Own-child, Male,<NULL>
25.0, Bachelors, Never-married, Own-child, Female, <=50K
41.0, 9th, Married-civ-spouse, Husband,<NULL>,<NULL>
55.0,<NULL>, Divorced, Unmarried, Female, <=50K
31.0,<NULL>,<NULL>, Husband,<NULL>,<NULL>
25.0, Bachelors, Never-married, Not-in-family, Female, <=50K
32.0, HS-grad, Married-civ-spouse,<NULL>, Male, <=50K
29.0, Some-college,<NULL>,<NULL>, Male,<NULL>
37.0, HS-grad, Divorced, Not-in-family, Female, <=50K
52.0, 7th-8th, Widowed, Not-in-family, Female, <=50K
19.0, Some-college, Never-married,<NULL>,<NULL>,<NULL>
<NULL>, Some-college, Never-married, Own-child,<NULL>, <=50K
43.0, Assoc-acdm, Divorced,<NULL>, Male,<NULL>
39.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
<NULL>,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
54.0,<NULL>, Separated, Other-relative,<NULL>, <=50K
35.0, Bachelors, Divorced,<NULL>, Male,<NULL>
34.0,<NULL>, Never-married, Not-in-family, Female, <=50K
35.0, Some-college,<NULL>,<NULL>, Male, >50K
57.0,<NULL>,<NULL>, Husband, Male, >50K
26.0,<NULL>, Never-married, Other-relative, Female,<NULL>
55.0,<NULL>, Widowed, Unmarried,<NULL>, <=50K
51.0, Bachelors, Separated, Unmarried,<NULL>, <=50K
35.0, Assoc-acdm, Never-married, Not-in-family, Male,<NULL>
31.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
17.0, 11th, Never-married, Own-child, Female, <=50K
